scenario,false_positive_rate,true_positive_rate,threshold
s1_random_1_percent,0.03570147111589523,0.4957216200798631,0.6255699396133423
s1_random_1_percent,0.03570147111589523,0.49629207073588133,0.6252615451812744
s1_random_1_percent,0.03606027987082885,0.49629207073588133,0.6250433325767517
s1_random_1_percent,0.03606027987082885,0.49857387335995434,0.6241151690483093
s1_random_1_percent,0.03659849300322928,0.49857387335995434,0.6233568787574768
s1_random_1_percent,0.03659849300322928,0.49914432401597264,0.6232839822769165
s1_random_1_percent,0.03677789738069609,0.49914432401597264,0.623202383518219
s1_random_1_percent,0.03677789738069609,0.5014261266400456,0.6219286918640137
s1_random_1_percent,0.0369573017581629,0.5014261266400456,0.6213831305503845
s1_random_1_percent,0.0369573017581629,0.5031374786081004,0.6203318238258362
s1_random_1_percent,0.03713670613562971,0.5037079292641187,0.6194950938224792
s1_random_1_percent,0.03713670613562971,0.5048488305761551,0.6174149513244629
s1_random_1_percent,0.037316110513096516,0.5048488305761551,0.617364227771759
s1_random_1_percent,0.03749551489056333,0.5054192812321734,0.6171310544013977
s1_random_1_percent,0.03749551489056333,0.5059897318881916,0.6167196035385132
s1_random_1_percent,0.03767491926803014,0.5059897318881916,0.6161460876464844
s1_random_1_percent,0.03767491926803014,0.5077010838562465,0.6158625483512878
s1_random_1_percent,0.03839253677789738,0.5077010838562465,0.6144437193870544
s1_random_1_percent,0.03839253677789738,0.5082715345122647,0.613962709903717
s1_random_1_percent,0.03857194115536419,0.5082715345122647,0.6125012636184692
s1_random_1_percent,0.03857194115536419,0.5088419851682829,0.6123605370521545
s1_random_1_percent,0.038751345532831,0.5088419851682829,0.6122083067893982
s1_random_1_percent,0.038751345532831,0.5099828864803194,0.6118531227111816
s1_random_1_percent,0.03893074991029781,0.5099828864803194,0.6116135716438293
s1_random_1_percent,0.03893074991029781,0.511123787792356,0.6109957098960876
s1_random_1_percent,0.03911015428776462,0.511123787792356,0.6107568740844727
s1_random_1_percent,0.03911015428776462,0.5116942384483743,0.6106129288673401
s1_random_1_percent,0.039289558665231435,0.5116942384483743,0.6102913618087769
s1_random_1_percent,0.039289558665231435,0.5122646891043925,0.6099411845207214
s1_random_1_percent,0.039468963042698244,0.5122646891043925,0.6095100045204163
s1_random_1_percent,0.039468963042698244,0.5128351397604107,0.6089735627174377
s1_random_1_percent,0.03982777179763186,0.5128351397604107,0.6085320115089417
s1_random_1_percent,0.03982777179763186,0.5139760410724472,0.6081777811050415
s1_random_1_percent,0.04000717617509867,0.5139760410724472,0.6071673631668091
s1_random_1_percent,0.04000717617509867,0.515687393040502,0.6070071458816528
s1_random_1_percent,0.040186580552565486,0.515687393040502,0.6059851050376892
s1_random_1_percent,0.040186580552565486,0.5191100969766115,0.60323566198349
s1_random_1_percent,0.040365984930032295,0.5191100969766115,0.6031492352485657
s1_random_1_percent,0.040365984930032295,0.5196805476326298,0.6023518443107605
