scenario,false_positive_rate,true_positive_rate,threshold
s1_random_1_percent,0.040365984930032295,0.5219623502567028,0.6245054602622986
s1_random_1_percent,0.04108360243989953,0.5219623502567028,0.6213083863258362
s1_random_1_percent,0.04108360243989953,0.5242441528807759,0.6185518503189087
s1_random_1_percent,0.041442411194833155,0.5242441528807759,0.6182751059532166
s1_random_1_percent,0.041442411194833155,0.5248146035367941,0.6181896328926086
s1_random_1_percent,0.04180121994976677,0.5248146035367941,0.6169671416282654
s1_random_1_percent,0.04180121994976677,0.5282373074729035,0.6147939562797546
s1_random_1_percent,0.04198062432723358,0.5282373074729035,0.6147701144218445
s1_random_1_percent,0.04198062432723358,0.5316600114090131,0.6131321787834167
s1_random_1_percent,0.042339433082167206,0.5316600114090131,0.6119722127914429
s1_random_1_percent,0.042339433082167206,0.5328009127210497,0.6101809740066528
s1_random_1_percent,0.042518837459634015,0.5328009127210497,0.6097990274429321
s1_random_1_percent,0.042518837459634015,0.5333713633770679,0.6090074181556702
s1_random_1_percent,0.04287764621456763,0.5333713633770679,0.6082905530929565
s1_random_1_percent,0.04287764621456763,0.5373645179691957,0.606736958026886
s1_random_1_percent,0.043415859346968066,0.5373645179691957,0.6058268547058105
s1_random_1_percent,0.043415859346968066,0.537934968625214,0.6054521799087524
s1_random_1_percent,0.04431288123430212,0.537934968625214,0.6041065454483032
s1_random_1_percent,0.04431288123430212,0.5396463205932687,0.6032494306564331
s1_random_1_percent,0.04449228561176893,0.5396463205932687,0.6020681858062744
s1_random_1_percent,0.04449228561176893,0.5413576725613235,0.601222038269043
s1_random_1_percent,0.044671689989235736,0.5413576725613235,0.6001082062721252
s1_random_1_percent,0.044671689989235736,0.54249857387336,0.6000545620918274
s1_random_1_percent,0.04503049874416936,0.54249857387336,0.5992252826690674
s1_random_1_percent,0.04503049874416936,0.5447803764974329,0.5984826683998108
s1_random_1_percent,0.04520990312163617,0.5447803764974329,0.5973126888275146
s1_random_1_percent,0.04520990312163617,0.5459212778094695,0.597308337688446
s1_random_1_percent,0.04556871187656979,0.5459212778094695,0.5967612266540527
s1_random_1_percent,0.04556871187656979,0.5487735310895607,0.5937504172325134
s1_random_1_percent,0.04592752063150341,0.5487735310895607,0.5936856269836426
s1_random_1_percent,0.04592752063150341,0.549343981745579,0.5935847163200378
s1_random_1_percent,0.04610692500897022,0.549343981745579,0.5931717753410339
s1_random_1_percent,0.04610692500897022,0.5499144324015972,0.5921507477760315
s1_random_1_percent,0.04664513814137065,0.5499144324015972,0.5910828113555908
s1_random_1_percent,0.04664513814137065,0.551625784369652,0.5898703336715698
s1_random_1_percent,0.04682454251883746,0.551625784369652,0.5892489552497864
s1_random_1_percent,0.04682454251883746,0.5521962350256703,0.5890753269195557
s1_random_1_percent,0.04700394689630427,0.5521962350256703,0.5887823104858398
s1_random_1_percent,0.04700394689630427,0.5527666856816885,0.5882942080497742
