display_name,scenario,false_positive_rate,true_positive_rate,threshold
Random 1%,s1_random_1_percent,0.7567276641550054,0.9982886480319453,0.0032057100906968117
Random 1%,s1_random_1_percent,0.7640832436311445,0.9982886480319453,0.002967128064483404
Random 1%,s1_random_1_percent,0.764621456763545,0.9982886480319453,0.002956998534500599
Random 1%,s1_random_1_percent,0.7696447793326158,0.9982886480319453,0.002821367233991623
Random 1%,s1_random_1_percent,0.7700035880875493,0.9982886480319453,0.0028157588094472885
Random 1%,s1_random_1_percent,0.7705418012199498,0.9982886480319453,0.002790905302390456
Random 1%,s1_random_1_percent,0.7709006099748834,0.9982886480319453,0.0027843995485454798
Random 1%,s1_random_1_percent,0.7709006099748834,0.9988590986879635,0.002783949254080653
Random 1%,s1_random_1_percent,0.77502691065662,0.9988590986879635,0.0026317653246223927
Random 1%,s1_random_1_percent,0.7753857194115537,0.9988590986879635,0.002631535055115819
Random 1%,s1_random_1_percent,0.7762827412988877,0.9988590986879635,0.0025914686266332865
Random 1%,s1_random_1_percent,0.7766415500538213,0.9988590986879635,0.0025803321041166782
Random 1%,s1_random_1_percent,0.7791532113383567,0.9988590986879635,0.0025188697036355734
Random 1%,s1_random_1_percent,0.7795120200932902,0.9988590986879635,0.0025150447618216276
Random 1%,s1_random_1_percent,0.792070326515967,0.9988590986879635,0.0022291848435997963
Random 1%,s1_random_1_percent,0.7924291352709006,0.9988590986879635,0.0022241496481001377
Random 1%,s1_random_1_percent,0.8031933979189092,0.9988590986879635,0.001894014305435121
Random 1%,s1_random_1_percent,0.8035522066738429,0.9988590986879635,0.0018933023093268275
Random 1%,s1_random_1_percent,0.8046286329386437,0.9988590986879635,0.0018515668343752623
Random 1%,s1_random_1_percent,0.8049874416935773,0.9988590986879635,0.0018505675252526999
Random 1%,s1_random_1_percent,0.806243272335845,0.9988590986879635,0.0017981849377974868
Random 1%,s1_random_1_percent,0.8066020810907786,0.9988590986879635,0.0017952524358406663
Random 1%,s1_random_1_percent,0.8119842124147829,0.9988590986879635,0.0016711336793377995
Random 1%,s1_random_1_percent,0.8123430211697166,0.9988590986879635,0.001669595018029213
Random 1%,s1_random_1_percent,0.8153928955866523,0.9988590986879635,0.0016093938611447811
Random 1%,s1_random_1_percent,0.815751704341586,0.9988590986879635,0.0016082986257970333
Random 1%,s1_random_1_percent,0.8193397918909221,0.9988590986879635,0.0015395311638712883
Random 1%,s1_random_1_percent,0.8196986006458558,0.9988590986879635,0.001537866541184485
Random 1%,s1_random_1_percent,0.8231072838177251,0.9988590986879635,0.001488990499638021
Random 1%,s1_random_1_percent,0.8236454969501256,0.9988590986879635,0.001476858975365758
Random 1%,s1_random_1_percent,0.8306422676713312,0.9988590986879635,0.0013533113524317741
Random 1%,s1_random_1_percent,0.8310010764262648,0.9988590986879635,0.0013522581430152059
Random 1%,s1_random_1_percent,0.8344097595981342,0.9988590986879635,0.0012845998862758279
Random 1%,s1_random_1_percent,0.8347685683530678,0.9988590986879635,0.001281019882299006
Random 1%,s1_random_1_percent,0.8367420165052027,0.9988590986879635,0.0012606274103745818
Random 1%,s1_random_1_percent,0.8371008252601363,0.9988590986879635,0.0012569453101605177
Random 1%,s1_random_1_percent,0.838356655902404,0.9988590986879635,0.0012349472381174564
Random 1%,s1_random_1_percent,0.8388948690348045,0.9988590986879635,0.0012299376539885998
Random 1%,s1_random_1_percent,0.8403301040545389,0.9988590986879635,0.0012066810159012675
Random 1%,s1_random_1_percent,0.8406889128094726,0.9988590986879635,0.0011973337968811393
Random 1%,s1_random_1_percent,0.8408683171869393,0.9988590986879635,0.0011938114184886217
Random 1%,s1_random_1_percent,0.841227125941873,0.9988590986879635,0.00118902453687042
Random 1%,s1_random_1_percent,0.8437387872264083,0.9988590986879635,0.0011605776380747557
Random 1%,s1_random_1_percent,0.8442770003588087,0.9988590986879635,0.0011588118504732847
Random 1%,s1_random_1_percent,0.849659131682813,0.9988590986879635,0.0010709066409617662
Random 1%,s1_random_1_percent,0.8500179404377467,0.9988590986879635,0.0010624682763591409
Random 1%,s1_random_1_percent,0.8523501973448152,0.9988590986879635,0.0010357279097661376
Random 1%,s1_random_1_percent,0.8527090060997489,0.9988590986879635,0.0010315851541236043
Random 1%,s1_random_1_percent,0.8532472192321493,0.9988590986879635,0.0010231189662590623
Random 1%,s1_random_1_percent,0.8536060279870828,0.9988590986879635,0.0010198184754699469
Random 1%,s1_random_1_percent,0.855400071761751,0.9988590986879635,0.0009869626956060529
Random 1%,s1_random_1_percent,0.8557588805166846,0.9988590986879635,0.0009855630341917276
Random 1%,s1_random_1_percent,0.8575529242913527,0.9988590986879635,0.0009547520894557238
Random 1%,s1_random_1_percent,0.8575529242913527,0.9994295493439818,0.0009538846788927913
Random 1%,s1_random_1_percent,0.8598851811984213,0.9994295493439818,0.0009232100564986467
Random 1%,s1_random_1_percent,0.8607822030857553,0.9994295493439818,0.0009192400611937046
Random 1%,s1_random_1_percent,0.8613204162181557,0.9994295493439818,0.0009158707107417285
Random 1%,s1_random_1_percent,0.8616792249730894,0.9994295493439818,0.0009154667495749891
Random 1%,s1_random_1_percent,0.8622174381054898,0.9994295493439818,0.0009073456167243421
Random 1%,s1_random_1_percent,0.8625762468604234,0.9994295493439818,0.0009052989771589637
Random 1%,s1_random_1_percent,0.8715464657337639,0.9994295493439818,0.0007954816101118922
Random 1%,s1_random_1_percent,0.8719052744886975,0.9994295493439818,0.0007940003415569663
Random 1%,s1_random_1_percent,0.8731611051309652,0.9994295493439818,0.0007748529314994812
Random 1%,s1_random_1_percent,0.8740581270182992,0.9994295493439818,0.0007728312630206347
Random 1%,s1_random_1_percent,0.8812343021169716,0.9994295493439818,0.0006988644017837942
Random 1%,s1_random_1_percent,0.8815931108719053,0.9994295493439818,0.0006964433705434203
Random 1%,s1_random_1_percent,0.8887692859705777,0.9994295493439818,0.0006127954693511128
Random 1%,s1_random_1_percent,0.8891280947255114,0.9994295493439818,0.0006117882439866662
Random 1%,s1_random_1_percent,0.8893074991029781,0.9994295493439818,0.000611365947406739
Random 1%,s1_random_1_percent,0.8900251166128453,0.9994295493439818,0.0006109654204919934
Random 1%,s1_random_1_percent,0.890383925367779,0.9994295493439818,0.0006052265525795519
Random 1%,s1_random_1_percent,0.8909221385001794,0.9994295493439818,0.0006045650225132704
Random 1%,s1_random_1_percent,0.8923573735199138,0.9994295493439818,0.0005887740408070385
Random 1%,s1_random_1_percent,0.8927161822748475,0.9994295493439818,0.0005859184311702847
Random 1%,s1_random_1_percent,0.8948690348044492,0.9994295493439818,0.0005581784644164145
Random 1%,s1_random_1_percent,0.8952278435593829,0.9994295493439818,0.0005578465643338859
Random 1%,s1_random_1_percent,0.8966630785791173,0.9994295493439818,0.0005437180516310036
Random 1%,s1_random_1_percent,0.897021887334051,0.9994295493439818,0.0005423503462225199
Random 1%,s1_random_1_percent,0.8993541442411195,0.9994295493439818,0.0005212448886595666
Random 1%,s1_random_1_percent,0.8997129529960531,0.9994295493439818,0.000520754954777658
Random 1%,s1_random_1_percent,0.9049156799425906,0.9994295493439818,0.00047042511869221926
Random 1%,s1_random_1_percent,0.9052744886975242,0.9994295493439818,0.0004685151216108352
Random 1%,s1_random_1_percent,0.9203444564047363,0.9994295493439818,0.0003409600758459419
Random 1%,s1_random_1_percent,0.9207032651596699,0.9994295493439818,0.0003404325689189136
Random 1%,s1_random_1_percent,0.9273412271259419,0.9994295493439818,0.000291445612674579
Random 1%,s1_random_1_percent,0.9277000358808755,0.9994295493439818,0.0002834082115441561
Random 1%,s1_random_1_percent,0.9323645496950126,0.9994295493439818,0.0002597150159999728
Random 1%,s1_random_1_percent,0.9327233584499461,0.9994295493439818,0.00025868648663163185
Random 1%,s1_random_1_percent,0.9370290635091496,0.9994295493439818,0.00022945264936424792
Random 1%,s1_random_1_percent,0.93756727664155,0.9994295493439818,0.00022914439614396542
Random 1%,s1_random_1_percent,0.9379260853964837,0.9994295493439818,0.00022886469378136098
Random 1%,s1_random_1_percent,0.9409759598134194,0.9994295493439818,0.00021182211639825255
Random 1%,s1_random_1_percent,0.9413347685683531,0.9994295493439818,0.00020709254022222012
Random 1%,s1_random_1_percent,0.9425905992106207,0.9994295493439818,0.0002040824620053172
Random 1%,s1_random_1_percent,0.943308216720488,0.9994295493439818,0.00020263847545720637
Random 1%,s1_random_1_percent,0.9465374955148905,0.9994295493439818,0.00018054732936434448
Random 1%,s1_random_1_percent,0.947075708647291,0.9994295493439818,0.00017966548330150545
Random 1%,s1_random_1_percent,0.9488697524219591,0.9994295493439818,0.00017025266424752772
Random 1%,s1_random_1_percent,0.9494079655543596,0.9994295493439818,0.00016874185530468822
Random 1%,s1_random_1_percent,0.9590958019375673,0.9994295493439818,0.0001253554510185495
Random 1%,s1_random_1_percent,0.9594546106925009,0.9994295493439818,0.00012419503764249384
Random 1%,s1_random_1_percent,0.964119124506638,0.9994295493439818,0.00010548507998464629
Random 1%,s1_random_1_percent,0.9644779332615716,0.9994295493439818,0.00010510554420761764
Random 1%,s1_random_1_percent,0.9646573376390384,0.9994295493439818,0.00010506745456950739
Random 1%,s1_random_1_percent,0.965016146393972,0.9994295493439818,0.00010487747931620106
Random 1%,s1_random_1_percent,0.9687836383207751,0.9994295493439818,8.76329286256805e-05
Random 1%,s1_random_1_percent,0.9693218514531755,0.9994295493439818,8.744269143790007e-05
Random 1%,s1_random_1_percent,0.9752421959095802,0.9994295493439818,6.898038554936647e-05
Random 1%,s1_random_1_percent,0.9756010046645138,0.9994295493439818,6.800278788432479e-05
Random 1%,s1_random_1_percent,0.9795479009687836,0.9994295493439818,5.7400069636059925e-05
Random 1%,s1_random_1_percent,0.9799067097237173,0.9994295493439818,5.722806599806063e-05
Random 1%,s1_random_1_percent,0.9802655184786508,0.9994295493439818,5.6273172958754e-05
Random 1%,s1_random_1_percent,0.9806243272335845,0.9994295493439818,5.622956086881459e-05
Random 1%,s1_random_1_percent,0.9838536060279871,0.9994295493439818,4.75159686175175e-05
Random 1%,s1_random_1_percent,0.9842124147829207,0.9994295493439818,4.6578439651057124e-05
Random 1%,s1_random_1_percent,0.9847506279153211,0.9994295493439818,4.412800262798555e-05
Random 1%,s1_random_1_percent,0.9851094366702547,0.9994295493439818,4.407425512908958e-05
Random 1%,s1_random_1_percent,0.9865446716899893,0.9994295493439818,3.926836507162079e-05
Random 1%,s1_random_1_percent,0.9870828848223897,0.9994295493439818,3.917747380910441e-05
Random 1%,s1_random_1_percent,0.989594546106925,0.9994295493439818,3.243182072765194e-05
Random 1%,s1_random_1_percent,0.9899533548618586,0.9994295493439818,3.1950530683388934e-05
Random 1%,s1_random_1_percent,0.9908503767491926,0.9994295493439818,2.9723865736741573e-05
Random 1%,s1_random_1_percent,0.9912091855041263,0.9994295493439818,2.960120764328167e-05
Random 1%,s1_random_1_percent,0.9935414424111948,0.9994295493439818,2.4916851543821394e-05
Random 1%,s1_random_1_percent,0.9935414424111948,1.0,2.4736726118135266e-05
Random 1%,s1_random_1_percent,1.0,1.0,4.417714990267996e-06
Random 5%,s2_random_5_percent,0.0,0.0,inf
Random 5%,s2_random_5_percent,0.0,0.022818026240730177,1.0
Random 5%,s2_random_5_percent,0.0,0.10952652595550486,0.9451811909675598
Random 5%,s2_random_5_percent,0.0001794043774668102,0.10952652595550486,0.9421043992042542
Random 5%,s2_random_5_percent,0.0001794043774668102,0.11123787792355962,0.9400894641876221
Random 5%,s2_random_5_percent,0.0001794043774668102,0.11237877923559612,0.9400274753570557
Random 5%,s2_random_5_percent,0.0001794043774668102,0.11808328579577866,0.9360567331314087
Random 5%,s2_random_5_percent,0.0003588087549336204,0.11808328579577866,0.9359917640686035
Random 5%,s2_random_5_percent,0.0003588087549336204,0.1363377067883628,0.9220587015151978
Random 5%,s2_random_5_percent,0.0005382131324004305,0.1363377067883628,0.9215298891067505
Random 5%,s2_random_5_percent,0.0005382131324004305,0.1466058185966914,0.9065856337547302
Random 5%,s2_random_5_percent,0.0007176175098672408,0.1466058185966914,0.904058039188385
Random 5%,s2_random_5_percent,0.0007176175098672408,0.14717626925270963,0.9039970636367798
Random 5%,s2_random_5_percent,0.000897021887334051,0.14717626925270963,0.9029005765914917
Random 5%,s2_random_5_percent,0.000897021887334051,0.15116942384483742,0.8983033299446106
Random 5%,s2_random_5_percent,0.001076426264800861,0.15116942384483742,0.897738516330719
Random 5%,s2_random_5_percent,0.001076426264800861,0.15573302909298345,0.8901695609092712
Random 5%,s2_random_5_percent,0.0012558306422676714,0.15573302909298345,0.8900542259216309
Random 5%,s2_random_5_percent,0.0012558306422676714,0.15915573302909297,0.8869025111198425
Random 5%,s2_random_5_percent,0.0014352350197344816,0.15915573302909297,0.8862651586532593
Random 5%,s2_random_5_percent,0.0014352350197344816,0.16200798630918425,0.8840603232383728
Random 5%,s2_random_5_percent,0.001794043774668102,0.16200798630918425,0.8829357028007507
Random 5%,s2_random_5_percent,0.001794043774668102,0.16257843696520252,0.8821207880973816
Random 5%,s2_random_5_percent,0.001973448152134912,0.16257843696520252,0.8818753361701965
Random 5%,s2_random_5_percent,0.001973448152134912,0.16714204221334855,0.8786210417747498
Random 5%,s2_random_5_percent,0.002152852529601722,0.16714204221334855,0.8778659701347351
Random 5%,s2_random_5_percent,0.002152852529601722,0.1688533941814033,0.8763508200645447
Random 5%,s2_random_5_percent,0.0023322569070685323,0.1688533941814033,0.8749213218688965
Random 5%,s2_random_5_percent,0.0023322569070685323,0.1762692527096406,0.870352566242218
Random 5%,s2_random_5_percent,0.002511661284535343,0.1762692527096406,0.86922687292099
Random 5%,s2_random_5_percent,0.002511661284535343,0.17969195664575013,0.8651146292686462
Random 5%,s2_random_5_percent,0.002691065662002153,0.17969195664575013,0.8646336197853088
Random 5%,s2_random_5_percent,0.002691065662002153,0.1814033086138049,0.8628231883049011
Random 5%,s2_random_5_percent,0.0028704700394689632,0.1814033086138049,0.8623248338699341
Random 5%,s2_random_5_percent,0.0028704700394689632,0.18197375926982315,0.8622843027114868
Random 5%,s2_random_5_percent,0.0030498744169357734,0.18197375926982315,0.8621114492416382
Random 5%,s2_random_5_percent,0.0030498744169357734,0.18311466058185966,0.860262930393219
Random 5%,s2_random_5_percent,0.0032292787944025836,0.18311466058185966,0.8595027923583984
Random 5%,s2_random_5_percent,0.0032292787944025836,0.18824871648602395,0.8545989990234375
Random 5%,s2_random_5_percent,0.003588087549336204,0.18824871648602395,0.853775143623352
Random 5%,s2_random_5_percent,0.003588087549336204,0.1939532230462065,0.8465288877487183
Random 5%,s2_random_5_percent,0.003767491926803014,0.1939532230462065,0.8464726805686951
Random 5%,s2_random_5_percent,0.003767491926803014,0.195094124358243,0.8461391925811768
Random 5%,s2_random_5_percent,0.003946896304269824,0.195094124358243,0.8459293842315674
Random 5%,s2_random_5_percent,0.003946896304269824,0.19965772960638906,0.8424742817878723
Random 5%,s2_random_5_percent,0.0041263006817366344,0.19965772960638906,0.8422315716743469
Random 5%,s2_random_5_percent,0.0041263006817366344,0.20193953223046207,0.8403002619743347
Random 5%,s2_random_5_percent,0.004305705059203444,0.20193953223046207,0.8400818705558777
Random 5%,s2_random_5_percent,0.004305705059203444,0.20365088419851682,0.8387393355369568
Random 5%,s2_random_5_percent,0.004485109436670255,0.20365088419851682,0.8383466601371765
Random 5%,s2_random_5_percent,0.004485109436670255,0.20422133485453509,0.8379625082015991
Random 5%,s2_random_5_percent,0.0046645138141370645,0.20422133485453509,0.8378843069076538
Random 5%,s2_random_5_percent,0.0046645138141370645,0.2053622361665716,0.8374877572059631
Random 5%,s2_random_5_percent,0.0046645138141370645,0.2065031374786081,0.8370101451873779
Random 5%,s2_random_5_percent,0.0046645138141370645,0.21677124928693667,0.8336082100868225
Random 5%,s2_random_5_percent,0.005023322569070686,0.21677124928693667,0.833302915096283
Random 5%,s2_random_5_percent,0.005023322569070686,0.21962350256702795,0.8305855989456177
Random 5%,s2_random_5_percent,0.0052027269465374955,0.21962350256702795,0.8303125500679016
Random 5%,s2_random_5_percent,0.0052027269465374955,0.22019395322304622,0.8301913738250732
Random 5%,s2_random_5_percent,0.005382131324004306,0.22019395322304622,0.8300805687904358
Random 5%,s2_random_5_percent,0.005382131324004306,0.22304620650313747,0.8285743594169617
Random 5%,s2_random_5_percent,0.005382131324004306,0.22418710781517398,0.8282673954963684
Random 5%,s2_random_5_percent,0.005382131324004306,0.22703936109526526,0.8271483778953552
Random 5%,s2_random_5_percent,0.005561535701471116,0.22703936109526526,0.8269016742706299
Random 5%,s2_random_5_percent,0.005561535701471116,0.22818026240730177,0.8264290690422058
Random 5%,s2_random_5_percent,0.005561535701471116,0.22932116371933828,0.825945258140564
Random 5%,s2_random_5_percent,0.005561535701471116,0.23046206503137479,0.8239533305168152
Random 5%,s2_random_5_percent,0.0057409400789379264,0.23046206503137479,0.8224968314170837
Random 5%,s2_random_5_percent,0.0057409400789379264,0.2316029663434113,0.8217718601226807
Random 5%,s2_random_5_percent,0.005920344456404736,0.2316029663434113,0.8215107917785645
Random 5%,s2_random_5_percent,0.005920344456404736,0.23616657159155732,0.8202139139175415
Random 5%,s2_random_5_percent,0.006099748833871547,0.23616657159155732,0.820126473903656
Random 5%,s2_random_5_percent,0.006099748833871547,0.23844837421563034,0.8177952766418457
Random 5%,s2_random_5_percent,0.0062791532113383565,0.23844837421563034,0.8177352547645569
Random 5%,s2_random_5_percent,0.0062791532113383565,0.24073017683970335,0.8165146708488464
Random 5%,s2_random_5_percent,0.006458557588805167,0.24073017683970335,0.8160562515258789
Random 5%,s2_random_5_percent,0.006458557588805167,0.24700513405590416,0.8119120597839355
Random 5%,s2_random_5_percent,0.006637961966271977,0.24700513405590416,0.8114454746246338
Random 5%,s2_random_5_percent,0.006637961966271977,0.2504278379920137,0.8102771639823914
Random 5%,s2_random_5_percent,0.0068173663437387875,0.2504278379920137,0.8101394176483154
Random 5%,s2_random_5_percent,0.0068173663437387875,0.2515687393040502,0.8098448514938354
Random 5%,s2_random_5_percent,0.006996770721205597,0.2515687393040502,0.8097437620162964
Random 5%,s2_random_5_percent,0.006996770721205597,0.25213918996006845,0.8096362352371216
Random 5%,s2_random_5_percent,0.007176175098672408,0.25213918996006845,0.8095207214355469
Random 5%,s2_random_5_percent,0.007176175098672408,0.2567027952082145,0.8051519989967346
Random 5%,s2_random_5_percent,0.007534983853606028,0.2567027952082145,0.8041214942932129
Random 5%,s2_random_5_percent,0.007534983853606028,0.2589845978322875,0.8013401031494141
Random 5%,s2_random_5_percent,0.008073196986006458,0.2589845978322875,0.8007071018218994
Random 5%,s2_random_5_percent,0.008073196986006458,0.25955504848830574,0.8004060983657837
Random 5%,s2_random_5_percent,0.00843200574094008,0.25955504848830574,0.8003316521644592
Random 5%,s2_random_5_percent,0.00843200574094008,0.2612664004563605,0.79974764585495
Random 5%,s2_random_5_percent,0.00843200574094008,0.26240730176839705,0.7993811964988708
Random 5%,s2_random_5_percent,0.008611410118406888,0.26240730176839705,0.798870325088501
Random 5%,s2_random_5_percent,0.008611410118406888,0.26354820308043353,0.7985926270484924
Random 5%,s2_random_5_percent,0.008790814495873699,0.26354820308043353,0.7985842227935791
Random 5%,s2_random_5_percent,0.008790814495873699,0.2652595550484883,0.7978078126907349
Random 5%,s2_random_5_percent,0.00914962325080732,0.2652595550484883,0.797069787979126
Random 5%,s2_random_5_percent,0.00914962325080732,0.27096406160867087,0.7951460480690002
Random 5%,s2_random_5_percent,0.009329027628274129,0.27096406160867087,0.7950444221496582
Random 5%,s2_random_5_percent,0.009329027628274129,0.2812321734169994,0.789085865020752
Random 5%,s2_random_5_percent,0.00950843200574094,0.2812321734169994,0.7888272404670715
Random 5%,s2_random_5_percent,0.00950843200574094,0.2835139760410724,0.787891149520874
Random 5%,s2_random_5_percent,0.00968783638320775,0.2835139760410724,0.7877844572067261
Random 5%,s2_random_5_percent,0.00968783638320775,0.2852253280091272,0.7871521711349487
Random 5%,s2_random_5_percent,0.009867240760674561,0.2852253280091272,0.7865434885025024
Random 5%,s2_random_5_percent,0.009867240760674561,0.28864803194523675,0.7855265140533447
Random 5%,s2_random_5_percent,0.010046645138141371,0.28864803194523675,0.7853235602378845
Random 5%,s2_random_5_percent,0.010046645138141371,0.291500285225328,0.7845394015312195
Random 5%,s2_random_5_percent,0.010405453893074991,0.291500285225328,0.7833199501037598
Random 5%,s2_random_5_percent,0.010405453893074991,0.29720479178551057,0.7794831395149231
Random 5%,s2_random_5_percent,0.010764262648008612,0.29720479178551057,0.7793980836868286
Random 5%,s2_random_5_percent,0.010764262648008612,0.2977752424415288,0.7787060737609863
Random 5%,s2_random_5_percent,0.010943667025475421,0.2977752424415288,0.7783133387565613
Random 5%,s2_random_5_percent,0.010943667025475421,0.3017683970336566,0.7762194275856018
Random 5%,s2_random_5_percent,0.011302475780409042,0.3017683970336566,0.7757965326309204
Random 5%,s2_random_5_percent,0.011481880157875853,0.30233884768967484,0.7754972577095032
Random 5%,s2_random_5_percent,0.011481880157875853,0.3029092983456931,0.7744708061218262
Random 5%,s2_random_5_percent,0.011661284535342662,0.3029092983456931,0.7742083668708801
Random 5%,s2_random_5_percent,0.011661284535342662,0.3057615516257844,0.7735456228256226
Random 5%,s2_random_5_percent,0.011840688912809472,0.3057615516257844,0.7729268670082092
Random 5%,s2_random_5_percent,0.011840688912809472,0.3097547062179121,0.7715016603469849
Random 5%,s2_random_5_percent,0.012020093290276283,0.3097547062179121,0.7703201770782471
Random 5%,s2_random_5_percent,0.012020093290276283,0.31089560752994866,0.7690563201904297
Random 5%,s2_random_5_percent,0.012020093290276283,0.3120365088419852,0.768926739692688
Random 5%,s2_random_5_percent,0.012020093290276283,0.31488876212207645,0.7673869132995605
Random 5%,s2_random_5_percent,0.012199497667743094,0.31488876212207645,0.7667142152786255
Random 5%,s2_random_5_percent,0.012199497667743094,0.31831146605818594,0.7656989097595215
Random 5%,s2_random_5_percent,0.012378902045209902,0.31888191671420424,0.7648553848266602
Random 5%,s2_random_5_percent,0.012378902045209902,0.32116371933827725,0.763437032699585
Random 5%,s2_random_5_percent,0.012558306422676713,0.32116371933827725,0.7625000476837158
Random 5%,s2_random_5_percent,0.012558306422676713,0.32287507130633203,0.760953962802887
Random 5%,s2_random_5_percent,0.012737710800143524,0.32344552196235027,0.7605836987495422
Random 5%,s2_random_5_percent,0.012917115177610334,0.32344552196235027,0.7589256763458252
Random 5%,s2_random_5_percent,0.012917115177610334,0.3240159726183685,0.7588692903518677
Random 5%,s2_random_5_percent,0.012917115177610334,0.32515687393040504,0.7586967349052429
Random 5%,s2_random_5_percent,0.012917115177610334,0.32743867655447806,0.7566419243812561
Random 5%,s2_random_5_percent,0.013096519555077143,0.32743867655447806,0.7565915584564209
Random 5%,s2_random_5_percent,0.013096519555077143,0.3280091272104963,0.7565595507621765
Random 5%,s2_random_5_percent,0.013275923932543954,0.3280091272104963,0.7561159729957581
Random 5%,s2_random_5_percent,0.013275923932543954,0.32857957786651454,0.7555725574493408
Random 5%,s2_random_5_percent,0.013634732687477575,0.32857957786651454,0.7550689578056335
Random 5%,s2_random_5_percent,0.013634732687477575,0.33086138049058755,0.7545247673988342
Random 5%,s2_random_5_percent,0.013814137064944384,0.33086138049058755,0.7538756728172302
Random 5%,s2_random_5_percent,0.013814137064944384,0.3354249857387336,0.7497493624687195
Random 5%,s2_random_5_percent,0.013993541442411194,0.3354249857387336,0.7493788003921509
Random 5%,s2_random_5_percent,0.013993541442411194,0.3359954363947519,0.7491387128829956
Random 5%,s2_random_5_percent,0.014172945819878005,0.3359954363947519,0.7491017580032349
Random 5%,s2_random_5_percent,0.014172945819878005,0.33884768967484313,0.7479174137115479
Random 5%,s2_random_5_percent,0.014352350197344816,0.33884768967484313,0.7478572130203247
Random 5%,s2_random_5_percent,0.014352350197344816,0.3394181403308614,0.7469008564949036
Random 5%,s2_random_5_percent,0.014531754574811625,0.3394181403308614,0.7468217611312866
Random 5%,s2_random_5_percent,0.014531754574811625,0.3405590416428979,0.746171772480011
Random 5%,s2_random_5_percent,0.014711158952278435,0.3405590416428979,0.7458257079124451
Random 5%,s2_random_5_percent,0.014711158952278435,0.34112949229891615,0.7455315589904785
Random 5%,s2_random_5_percent,0.015069967707212056,0.34112949229891615,0.7451359629631042
Random 5%,s2_random_5_percent,0.015069967707212056,0.3416999429549344,0.7440379858016968
Random 5%,s2_random_5_percent,0.015249372084678867,0.3416999429549344,0.7437819838523865
Random 5%,s2_random_5_percent,0.015249372084678867,0.3462635482030804,0.739839494228363
Random 5%,s2_random_5_percent,0.015428776462145676,0.3462635482030804,0.7394925355911255
Random 5%,s2_random_5_percent,0.015428776462145676,0.34740444951511695,0.7391923666000366
Random 5%,s2_random_5_percent,0.015608180839612486,0.34740444951511695,0.7390371561050415
Random 5%,s2_random_5_percent,0.015608180839612486,0.34968625213918997,0.7383766770362854
Random 5%,s2_random_5_percent,0.015966989594546108,0.34968625213918997,0.7371586561203003
Random 5%,s2_random_5_percent,0.015966989594546108,0.35139760410724474,0.7364375591278076
Random 5%,s2_random_5_percent,0.01632579834947973,0.35139760410724474,0.7359743714332581
Random 5%,s2_random_5_percent,0.01632579834947973,0.35310895607529946,0.7354589700698853
Random 5%,s2_random_5_percent,0.016505202726946538,0.35310895607529946,0.735386848449707
Random 5%,s2_random_5_percent,0.016505202726946538,0.35367940673131776,0.7351602911949158
Random 5%,s2_random_5_percent,0.016684607104413347,0.35367940673131776,0.7346981167793274
Random 5%,s2_random_5_percent,0.016684607104413347,0.3559612093553908,0.7340151071548462
Random 5%,s2_random_5_percent,0.017043415859346968,0.3559612093553908,0.7338817119598389
Random 5%,s2_random_5_percent,0.017043415859346968,0.35710211066742725,0.7335104942321777
Random 5%,s2_random_5_percent,0.017222820236813777,0.35710211066742725,0.7328028082847595
Random 5%,s2_random_5_percent,0.017222820236813777,0.3622361665715916,0.7308486700057983
Random 5%,s2_random_5_percent,0.01740222461428059,0.3622361665715916,0.7304522395133972
Random 5%,s2_random_5_percent,0.01740222461428059,0.3645179691956646,0.7281056046485901
Random 5%,s2_random_5_percent,0.01794043774668102,0.3645179691956646,0.7272071242332458
Random 5%,s2_random_5_percent,0.01794043774668102,0.3667997718197376,0.7262526750564575
Random 5%,s2_random_5_percent,0.01829924650161464,0.3667997718197376,0.725090503692627
Random 5%,s2_random_5_percent,0.01829924650161464,0.37136337706788364,0.7219082117080688
Random 5%,s2_random_5_percent,0.018658055256548258,0.37136337706788364,0.721743643283844
Random 5%,s2_random_5_percent,0.018658055256548258,0.3719338277239019,0.7216426730155945
Random 5%,s2_random_5_percent,0.01901686401148188,0.3719338277239019,0.721194863319397
Random 5%,s2_random_5_percent,0.01901686401148188,0.37364517969195665,0.7202240824699402
Random 5%,s2_random_5_percent,0.01919626838894869,0.37364517969195665,0.7201063632965088
Random 5%,s2_random_5_percent,0.01919626838894869,0.37706788362806615,0.7181597948074341
Random 5%,s2_random_5_percent,0.0193756727664155,0.37706788362806615,0.7173820734024048
Random 5%,s2_random_5_percent,0.0193756727664155,0.3782087849401027,0.7164353132247925
Random 5%,s2_random_5_percent,0.01955507714388231,0.3782087849401027,0.7162280678749084
Random 5%,s2_random_5_percent,0.01955507714388231,0.3827723901882487,0.7125973701477051
Random 5%,s2_random_5_percent,0.019734481521349122,0.3827723901882487,0.7123485803604126
Random 5%,s2_random_5_percent,0.019734481521349122,0.3844837421563035,0.7117164731025696
Random 5%,s2_random_5_percent,0.019734481521349122,0.38562464346833997,0.7115116715431213
Random 5%,s2_random_5_percent,0.019734481521349122,0.39361095265259555,0.707760214805603
Random 5%,s2_random_5_percent,0.01991388589881593,0.39361095265259555,0.7074183821678162
Random 5%,s2_random_5_percent,0.01991388589881593,0.3941814033086138,0.7073145508766174
Random 5%,s2_random_5_percent,0.020093290276282743,0.3941814033086138,0.7073113322257996
