seed,false_positive_rate,true_positive_rate,threshold
42,0.0335486185862935,0.4740444951511694,0.6537319421768188
42,0.03372802296376032,0.4740444951511694,0.6531528234481812
42,0.03372802296376032,0.47746719908727897,0.652214765548706
42,0.034086831718693936,0.47746719908727897,0.6521613001823425
42,0.034086831718693936,0.47860810039931545,0.652015745639801
42,0.03444564047362755,0.47860810039931545,0.6516238451004028
42,0.03444564047362755,0.4791785510553337,0.6513946652412415
42,0.03462504485109437,0.4791785510553337,0.6505874395370483
42,0.03462504485109437,0.48088990302338847,0.6499778032302856
42,0.03480444922856118,0.48088990302338847,0.6495436429977417
42,0.03480444922856118,0.482030804335425,0.6491365432739258
42,0.03498385360602799,0.482030804335425,0.649016261100769
42,0.03498385360602799,0.48260125499144324,0.6489342451095581
42,0.035163257983494796,0.48260125499144324,0.648510217666626
42,0.035163257983494796,0.4831717056474615,0.648259699344635
42,0.03570147111589523,0.4831717056474615,0.647654116153717
42,0.03570147111589523,0.484312606959498,0.6472985744476318
42,0.03606027987082885,0.484312606959498,0.6463996171951294
42,0.03606027987082885,0.48488305761551626,0.6462775468826294
42,0.03641908862576247,0.48488305761551626,0.6454311609268188
42,0.03641908862576247,0.4860239589275528,0.6446431875228882
42,0.03659849300322928,0.4860239589275528,0.6438249945640564
42,0.03659849300322928,0.49115801483171706,0.6405607461929321
42,0.03677789738069609,0.49115801483171706,0.6405190229415894
42,0.0369573017581629,0.49286936679977184,0.6397842764854431
42,0.0369573017581629,0.49515116942384485,0.6388882398605347
42,0.03713670613562971,0.49515116942384485,0.6381188035011292
42,0.03713670613562971,0.5019965772960638,0.634581446647644
42,0.037316110513096516,0.5019965772960638,0.6342471837997437
42,0.037316110513096516,0.5025670279520822,0.6341835260391235
42,0.03749551489056333,0.5025670279520822,0.6340380907058716
42,0.03749551489056333,0.5059897318881916,0.6322322487831116
42,0.03785432364549695,0.5059897318881916,0.6319625377655029
42,0.03785432364549695,0.50656018254421,0.6319593191146851
42,0.03821313240043057,0.50656018254421,0.6313737034797668
42,0.03821313240043057,0.5077010838562465,0.6297712326049805
42,0.03821313240043057,0.5088419851682829,0.629711925983429
42,0.03839253677789738,0.5088419851682829,0.6292998194694519
42,0.03839253677789738,0.5094124358243012,0.6287270188331604
42,0.03857194115536419,0.5094124358243012,0.6283934712409973
42,0.03857194115536419,0.5105533371363377,0.6268369555473328
42,0.038751345532831,0.5105533371363377,0.6258119940757751
42,0.038751345532831,0.5116942384483743,0.6249597072601318
42,0.03893074991029781,0.5122646891043925,0.6246362924575806
42,0.03911015428776462,0.5122646891043925,0.6242840886116028
42,0.03911015428776462,0.5145464917284654,0.6234046220779419
42,0.039289558665231435,0.5145464917284654,0.6233780980110168
42,0.039468963042698244,0.5151169423844837,0.6230823993682861
42,0.039468963042698244,0.5162578436965203,0.6227907538414001
42,0.03964836742016505,0.5162578436965203,0.6227561831474304
42,0.03964836742016505,0.5185396463205932,0.621540904045105
42,0.03982777179763186,0.5185396463205932,0.6212843060493469
42,0.03982777179763186,0.5191100969766115,0.6210899353027344
42,0.04000717617509867,0.5191100969766115,0.6198885440826416
42,0.04000717617509867,0.5208214489446663,0.61867755651474
42,0.040365984930032295,0.5208214489446663,0.6179187297821045
42,0.040365984930032295,0.522532800912721,0.6148377656936646
42,0.04072479368496591,0.522532800912721,0.6133562922477722
42,0.04072479368496591,0.5231032515687393,0.6132350564002991
42,0.04090419806243272,0.5231032515687393,0.6131433844566345
42,0.04090419806243272,0.5236737022247575,0.6128630042076111
42,0.041263006817366346,0.5236737022247575,0.610750138759613
42,0.041263006817366346,0.5259555048488306,0.6089622974395752
42,0.041442411194833155,0.5259555048488306,0.6078416109085083
42,0.041442411194833155,0.5265259555048488,0.6074878573417664
42,0.041621815572299964,0.5265259555048488,0.6073554754257202
42,0.041621815572299964,0.5270964061608671,0.6071107983589172
42,0.04180121994976677,0.5270964061608671,0.6069925427436829
42,0.04180121994976677,0.5299486594409584,0.6055312156677246
42,0.04198062432723358,0.5299486594409584,0.6055252552032471
42,0.04198062432723358,0.5310895607529948,0.6041057705879211
42,0.042518837459634015,0.5310895607529948,0.6032552719116211
42,0.042518837459634015,0.5316600114090131,0.6031539440155029
42,0.042698241837100824,0.5316600114090131,0.6030822992324829
42,0.042698241837100824,0.5328009127210497,0.6019749045372009
42,0.04287764621456763,0.5328009127210497,0.6011717319488525
42,0.04287764621456763,0.5362236166571591,0.5993083715438843
42,0.04305705059203445,0.5362236166571591,0.5991525053977966
42,0.04305705059203445,0.5367940673131774,0.5985898971557617
42,0.043415859346968066,0.5367940673131774,0.5982972383499146
